image_path,rel_path,split,label,spoof_type,illumination,environment,source_dataset,source_split
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4843.png,LCC_FASD_evaluation/spoof/spoof_4843.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4844.png,LCC_FASD_evaluation/spoof/spoof_4844.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4845.png,LCC_FASD_evaluation/spoof/spoof_4845.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4846.png,LCC_FASD_evaluation/spoof/spoof_4846.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4847.png,LCC_FASD_evaluation/spoof/spoof_4847.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4848.png,LCC_FASD_evaluation/spoof/spoof_4848.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4849.png,LCC_FASD_evaluation/spoof/spoof_4849.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_485.png,LCC_FASD_evaluation/spoof/spoof_485.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4850.png,LCC_FASD_evaluation/spoof/spoof_4850.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4851.png,LCC_FASD_evaluation/spoof/spoof_4851.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4852.png,LCC_FASD_evaluation/spoof/spoof_4852.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4853.png,LCC_FASD_evaluation/spoof/spoof_4853.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4854.png,LCC_FASD_evaluation/spoof/spoof_4854.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4855.png,LCC_FASD_evaluation/spoof/spoof_4855.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4856.png,LCC_FASD_evaluation/spoof/spoof_4856.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4857.png,LCC_FASD_evaluation/spoof/spoof_4857.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4858.png,LCC_FASD_evaluation/spoof/spoof_4858.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4859.png,LCC_FASD_evaluation/spoof/spoof_4859.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_486.png,LCC_FASD_evaluation/spoof/spoof_486.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4860.png,LCC_FASD_evaluation/spoof/spoof_4860.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4861.png,LCC_FASD_evaluation/spoof/spoof_4861.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4862.png,LCC_FASD_evaluation/spoof/spoof_4862.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4863.png,LCC_FASD_evaluation/spoof/spoof_4863.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4864.png,LCC_FASD_evaluation/spoof/spoof_4864.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4865.png,LCC_FASD_evaluation/spoof/spoof_4865.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4866.png,LCC_FASD_evaluation/spoof/spoof_4866.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4867.png,LCC_FASD_evaluation/spoof/spoof_4867.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4868.png,LCC_FASD_evaluation/spoof/spoof_4868.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4869.png,LCC_FASD_evaluation/spoof/spoof_4869.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_487.png,LCC_FASD_evaluation/spoof/spoof_487.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4870.png,LCC_FASD_evaluation/spoof/spoof_4870.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4871.png,LCC_FASD_evaluation/spoof/spoof_4871.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4872.png,LCC_FASD_evaluation/spoof/spoof_4872.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4873.png,LCC_FASD_evaluation/spoof/spoof_4873.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4874.png,LCC_FASD_evaluation/spoof/spoof_4874.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4875.png,LCC_FASD_evaluation/spoof/spoof_4875.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4876.png,LCC_FASD_evaluation/spoof/spoof_4876.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4877.png,LCC_FASD_evaluation/spoof/spoof_4877.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4878.png,LCC_FASD_evaluation/spoof/spoof_4878.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4879.png,LCC_FASD_evaluation/spoof/spoof_4879.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_488.png,LCC_FASD_evaluation/spoof/spoof_488.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4880.png,LCC_FASD_evaluation/spoof/spoof_4880.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4881.png,LCC_FASD_evaluation/spoof/spoof_4881.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4882.png,LCC_FASD_evaluation/spoof/spoof_4882.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4883.png,LCC_FASD_evaluation/spoof/spoof_4883.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4884.png,LCC_FASD_evaluation/spoof/spoof_4884.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4885.png,LCC_FASD_evaluation/spoof/spoof_4885.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4886.png,LCC_FASD_evaluation/spoof/spoof_4886.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4887.png,LCC_FASD_evaluation/spoof/spoof_4887.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4888.png,LCC_FASD_evaluation/spoof/spoof_4888.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4889.png,LCC_FASD_evaluation/spoof/spoof_4889.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_489.png,LCC_FASD_evaluation/spoof/spoof_489.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4890.png,LCC_FASD_evaluation/spoof/spoof_4890.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4891.png,LCC_FASD_evaluation/spoof/spoof_4891.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4892.png,LCC_FASD_evaluation/spoof/spoof_4892.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4893.png,LCC_FASD_evaluation/spoof/spoof_4893.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4894.png,LCC_FASD_evaluation/spoof/spoof_4894.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4895.png,LCC_FASD_evaluation/spoof/spoof_4895.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4896.png,LCC_FASD_evaluation/spoof/spoof_4896.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4897.png,LCC_FASD_evaluation/spoof/spoof_4897.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4898.png,LCC_FASD_evaluation/spoof/spoof_4898.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4899.png,LCC_FASD_evaluation/spoof/spoof_4899.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_490.png,LCC_FASD_evaluation/spoof/spoof_490.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4900.png,LCC_FASD_evaluation/spoof/spoof_4900.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4901.png,LCC_FASD_evaluation/spoof/spoof_4901.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4902.png,LCC_FASD_evaluation/spoof/spoof_4902.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4903.png,LCC_FASD_evaluation/spoof/spoof_4903.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4904.png,LCC_FASD_evaluation/spoof/spoof_4904.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4905.png,LCC_FASD_evaluation/spoof/spoof_4905.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4906.png,LCC_FASD_evaluation/spoof/spoof_4906.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4907.png,LCC_FASD_evaluation/spoof/spoof_4907.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4908.png,LCC_FASD_evaluation/spoof/spoof_4908.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4909.png,LCC_FASD_evaluation/spoof/spoof_4909.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_491.png,LCC_FASD_evaluation/spoof/spoof_491.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4910.png,LCC_FASD_evaluation/spoof/spoof_4910.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4911.png,LCC_FASD_evaluation/spoof/spoof_4911.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4912.png,LCC_FASD_evaluation/spoof/spoof_4912.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4913.png,LCC_FASD_evaluation/spoof/spoof_4913.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4914.png,LCC_FASD_evaluation/spoof/spoof_4914.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4915.png,LCC_FASD_evaluation/spoof/spoof_4915.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4916.png,LCC_FASD_evaluation/spoof/spoof_4916.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4917.png,LCC_FASD_evaluation/spoof/spoof_4917.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4918.png,LCC_FASD_evaluation/spoof/spoof_4918.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4919.png,LCC_FASD_evaluation/spoof/spoof_4919.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_492.png,LCC_FASD_evaluation/spoof/spoof_492.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4920.png,LCC_FASD_evaluation/spoof/spoof_4920.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4921.png,LCC_FASD_evaluation/spoof/spoof_4921.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4922.png,LCC_FASD_evaluation/spoof/spoof_4922.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4923.png,LCC_FASD_evaluation/spoof/spoof_4923.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4924.png,LCC_FASD_evaluation/spoof/spoof_4924.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4925.png,LCC_FASD_evaluation/spoof/spoof_4925.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4926.png,LCC_FASD_evaluation/spoof/spoof_4926.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4927.png,LCC_FASD_evaluation/spoof/spoof_4927.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4928.png,LCC_FASD_evaluation/spoof/spoof_4928.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4929.png,LCC_FASD_evaluation/spoof/spoof_4929.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_493.png,LCC_FASD_evaluation/spoof/spoof_493.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4930.png,LCC_FASD_evaluation/spoof/spoof_4930.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4931.png,LCC_FASD_evaluation/spoof/spoof_4931.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4932.png,LCC_FASD_evaluation/spoof/spoof_4932.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4933.png,LCC_FASD_evaluation/spoof/spoof_4933.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4934.png,LCC_FASD_evaluation/spoof/spoof_4934.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4935.png,LCC_FASD_evaluation/spoof/spoof_4935.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4936.png,LCC_FASD_evaluation/spoof/spoof_4936.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4937.png,LCC_FASD_evaluation/spoof/spoof_4937.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4938.png,LCC_FASD_evaluation/spoof/spoof_4938.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4939.png,LCC_FASD_evaluation/spoof/spoof_4939.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_494.png,LCC_FASD_evaluation/spoof/spoof_494.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4940.png,LCC_FASD_evaluation/spoof/spoof_4940.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4941.png,LCC_FASD_evaluation/spoof/spoof_4941.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4942.png,LCC_FASD_evaluation/spoof/spoof_4942.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4943.png,LCC_FASD_evaluation/spoof/spoof_4943.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4944.png,LCC_FASD_evaluation/spoof/spoof_4944.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4945.png,LCC_FASD_evaluation/spoof/spoof_4945.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4946.png,LCC_FASD_evaluation/spoof/spoof_4946.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4947.png,LCC_FASD_evaluation/spoof/spoof_4947.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4948.png,LCC_FASD_evaluation/spoof/spoof_4948.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4949.png,LCC_FASD_evaluation/spoof/spoof_4949.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_495.png,LCC_FASD_evaluation/spoof/spoof_495.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4950.png,LCC_FASD_evaluation/spoof/spoof_4950.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4951.png,LCC_FASD_evaluation/spoof/spoof_4951.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4952.png,LCC_FASD_evaluation/spoof/spoof_4952.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4953.png,LCC_FASD_evaluation/spoof/spoof_4953.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4954.png,LCC_FASD_evaluation/spoof/spoof_4954.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4955.png,LCC_FASD_evaluation/spoof/spoof_4955.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4956.png,LCC_FASD_evaluation/spoof/spoof_4956.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4957.png,LCC_FASD_evaluation/spoof/spoof_4957.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4958.png,LCC_FASD_evaluation/spoof/spoof_4958.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_evaluation\spoof\spoof_4959.png,LCC_FASD_evaluation/spoof/spoof_4959.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_evaluation
